Date,Time,Response,Review
06-08-2024,16:25:10,Yes,"Tanduri chiken is very good and
Chiken biriyani is very good and
Nice place in paradise gachibowli
I am happy and enjoy the food
And service is very good"
07-08-2024,17:25:10,No,"Paradise, Gachibowli is an amazing restaurant. I've always received a very warm service and an amazing food. Saleem has been a wonderful server and provided a very good service. Really love this place."
08-08-2024,18:25:10,Yes,"Mutton biryani was nice and awesome, chicken tikka was great it was my favourite... The service was nice and polite we had nice time here will visit soon finally upto mint thats great"
09-08-2024,19:25:10,No,Had a good time and best service...near place to come. Food is very tasty and good. Good good good food very nice restaurant. We would like to come over again and again thank you so much the tasty food
10-08-2024,20:25:10,Yes,Taste of the biriyani is well defined with the taste of flavour .The price of the biriyani is quite more .but leaving that the service of the staffs is Good and secure
11-08-2024,21:25:10,No,Biryani taste is good. Service is also good. The ambience and the waiter response also is good. The table was well maintained and clean. There was no waiting for food
12-08-2024,22:25:10,Yes,I like the way the staff treats the customers... And the coolest thing I've seen is the food presentation.. And also the food.. That's tooo good especially the supreme chicken Biryani
13-08-2024,23:25:10,No,The biryani was good.The service is good.suggest everyone to visit.Its a good place to come with the family and it's a place where you can visit again and again
14-08-2024,00:25:10,Yes,"Haleem is very very good and I am enjoying the food
And nice place in paradise gachibowli
And service is very good I like it
Next time visit again"
15-08-2024,01:25:10,No,"We had Haleem and mutton biryani, both of the dishes were amazingly well cooked. The service provided here is tremendous. Must visit restaurant."
16-08-2024,02:25:10,Yes,Menu is good.service is also good.taste is good .Biryani is good.all items are good.birya is having nice flavour.staturs or good and lime shoda is good.
17-08-2024,03:25:10,No,Food is delicious and service is also good. Environment is very good with pleasant pictures on the walls and veg items must be specially tried
18-08-2024,04:25:10,Yes,Delighted with the taste.Always expect very fair and good service.Value for the money!Had an awesome Hangout here.I always recommend this place.
19-08-2024,05:25:10,No,Good food and the service of quality are very good and the ambiance and hospitality are amazing t I really enjoyed the food Judi busy bug birth Nick
20-08-2024,06:25:10,Yes,"Chiken biriyani is very good and
Muttan biriyani is very good and
Service is very very good so i am happy
Nice place in paradise gachibowli next time visit again"
21-08-2024,07:25:10,No,I am regular customer in paradise but i am first time Zomato ratting given very delicious chicken Biriyani very speed service and staff also very good thank you paradise
22-08-2024,08:25:10,Yes,Excellent food over the years . Don’t miss whenever you visit Hyderabad . You love paradise biryani much more than Hyderabad. Excellent services .............
23-08-2024,09:25:10,No,"Chicken biriyani is very good and chicken pice is very soft
And
Place is very good and
Service is very good and so i am happy
And
Nexr time visit again with my friends"
24-08-2024,10:25:10,Yes,Mutton biryani is amazing as always. Expecting to increase the quantity. Ambience is good. Staff is good. Quick response to everything. Food was served within no time which is really appreciated
25-08-2024,11:25:10,No,Awesome food.. But services degraded compared to last year... Will come next time for sure... But expecting thing better than this... Thank you
26-08-2024,12:25:10,Yes,"Polite and friendly. Visited this place for the 3rd time, and the food is decent enough. Good place to visit with the family for dinner and lunch."
27-08-2024,13:25:10,No,"Mumbaikars have heard about the famous paradise restaurant... Hence decided to try out this one with great hope.
Ambience at this place is great; however i was not really impressed with the food and service.

We ordered :
Chilli chicken : 2.5/ 5
Paneer tikka : 3.5/5
Chicken masala : 0.1/5 ... lowest rating possible
Chicken biryani: 3/5
Garlic naan: 2/5

The staff were least bothered and kept us waiting for like 20 mins jus to take order and after all that the food was very disappointing. This is only a much hyped restaurant. I would not go and recommend this place to anyone for frequent dine experience."
28-08-2024,14:25:10,Yes,"Ordered Mutton Haleem. It was awesome! Taste of it has been really exceptional while comparing with the big names as pista house & shah ghouse. Definitely try, if you are found of Haleem."
29-08-2024,15:25:10,No,"Chicken biryani, chillie chicken were really tasty...service is very good and nice place in paradise Gachibowli so happy
Next time visiting again"
30-08-2024,16:25:10,Yes,"Friendly staff,ambience is so good,hygiene ,got to know about the history of paradise and the biryani here is must and should try anyone can fall in love with this"
31-08-2024,17:25:10,No,"Ambiance is very good and food was very good and we all have tasted different flavours our office team had a very good time ,staff were very polite and friendly"
01-09-2024,18:25:10,Yes,Gud food..fast service.. best people in the restaurant so fast delivery asking me to rate the restaurant nice restaurant good service many badtrips in the filed don't go
02-09-2024,19:25:10,No,Kebab was tasty also the service was very prompt the staff was very courteous too. Kunal catered to all our needs and saw it to it we had a good time. A must visit place for all biryani lovers!!
03-09-2024,20:25:10,Yes,Biriyani is good and provided a good service and ur restaurant was nice and looking goodBiriyani is good and provided a good service and ur restaurant was nice and looking goodBiriyani is good and provided a good service and ur restaurant was nice and looking good
04-09-2024,21:25:10,No,The taste of the food is good. The varieties as well are many. They can work on the ambience of the restaurant. Service was pretty fast. Overall if you are a fan of biryani. You can visit it as many times as you can.
05-09-2024,22:25:10,Yes,"Very good service and food, chicken lollipop was delicious and so was the chicken biryani, large portions so you won’t be left hungry, please do visit"
06-09-2024,23:25:10,No,"Service was amazing been to biryani places but paradise birayani taste great ,
Place is cozy and great to hang out with friends
Would love to visit again"
07-09-2024,00:25:10,Yes,good service firstly.. and most importantly delicious Biryani.. love to visit again good food food service visit again and again chicken biriyani only for biriyani
08-09-2024,01:25:10,No,"Suprim muttan Biryani is very good and
Service is very very good and
Nice place nice in paradise
Next time visiting again with my family and friends"
